trial,ns
2136,40.0
2137,41.0
2138,41.0
2139,41.0
2140,41.0
2141,42.0
2142,42.0
2143,41.0
2144,41.0
2145,42.0
2146,41.0
2147,40.0
2148,39.0
2149,40.0
2150,41.0
2151,40.0
2152,40.0
2153,40.0
2154,41.0
2155,40.0
2156,42.0
2157,41.0
2158,41.0
2159,42.0
2160,41.0
2161,40.0
2162,40.0
2163,40.0
2164,42.0
2165,41.0
2166,41.0
2167,40.0
2168,40.0
2169,41.0
2170,41.0
2171,41.0
2172,41.0
2173,42.0
2174,40.0
2175,41.0
2176,40.0
2177,42.0
2178,40.0
2179,40.0
2180,41.0
2181,41.0
2182,40.0
2183,41.0
2184,42.0
2185,40.0
2186,42.0
2187,40.0
2188,41.0
2189,40.0
2190,41.0
2191,40.0
2192,41.0
2193,40.0
2194,42.0
2195,42.0
2196,41.0
2197,41.0
2198,41.0
2199,40.0
2200,41.0
2201,41.0
2202,41.0
2203,42.0
2204,41.0
2205,42.0
2206,41.0
2207,41.0
2208,39.0
2209,41.0
2210,40.0
2211,40.0
2212,41.0
2213,40.0
2214,41.0
2215,41.0
2216,41.0
2217,41.0
2218,42.0
2219,40.0
2220,41.0
2221,42.0
2222,41.0
2223,41.0
2224,41.0
2225,41.0
2226,40.0
2227,41.0
2228,40.0
2229,39.0
2230,41.0
2231,42.0
2232,42.0
2233,41.0
2234,40.0
2235,41.0
2236,41.0
2237,41.0
2238,39.0
2239,41.0
2240,42.0
2241,40.0
2242,41.0
2243,40.0
2244,41.0
2245,40.0
2246,41.0
2247,40.0
2248,42.0
2249,41.0
2250,40.0
2251,41.0
2252,41.0
2253,41.0
2254,40.0
2255,40.0
2256,39.0
2257,41.0
2258,41.0
2259,40.0
2260,41.0
2261,41.0
2262,41.0
2263,41.0
2264,41.0
2265,42.0
2266,40.0
2267,42.0
2268,40.0
2269,40.0
2270,40.0
2271,41.0
2272,41.0
2273,40.0
2274,41.0
2275,41.0
2276,41.0
2277,41.0
2278,41.0
2279,42.0
2280,39.0
2281,41.0
2282,40.0
2283,41.0
2284,41.0
2285,41.0
2286,41.0
2287,41.0
2288,39.0
2289,41.0
2290,40.0
2291,42.0
2292,40.0
2293,42.0
2294,41.0
2295,41.0
2296,40.0
2297,40.0
2298,41.0
2299,41.0
2300,40.0
2301,40.0
2302,40.0
2303,41.0
2304,41.0
2305,39.0
2306,41.0
2307,41.0
2308,41.0
2309,42.0
2310,40.0
2311,42.0
2312,40.0
2313,41.0
2314,41.0
2315,39.0
2316,41.0
2317,42.0
2318,40.0
2319,41.0
2320,41.0
2321,39.0
2322,41.0
2323,40.0
2324,41.0
2325,41.0
2326,39.0
2327,41.0
2328,41.0
2329,41.0
2330,42.0
2331,41.0
2332,39.0
2333,42.0
2334,41.0
2335,41.0
2336,42.0
2337,41.0
2338,41.0
2339,40.0
2340,41.0
2341,41.0
2342,41.0
2343,40.0
2344,41.0
2345,40.0
2346,41.0
2347,42.0
2348,40.0
2349,41.0
2350,41.0
2351,41.0
2352,39.0
2353,40.0
2354,40.0
2355,42.0
2356,41.0
2357,41.0
2358,41.0
2359,41.0
2360,40.0
2361,42.0
2362,41.0
2363,40.0
2364,42.0
2365,41.0
2366,41.0
2367,41.0
2368,42.0
2369,41.0
2370,40.0
2371,40.0
2372,39.0
2373,41.0
2374,41.0
2375,40.0
2376,40.0
2377,41.0
2378,40.0
2379,41.0
2380,41.0
2381,39.0
2382,39.0
2383,40.0
2384,39.0
2385,41.0
2386,42.0
2387,40.0
2388,41.0
2389,41.0
2390,41.0
2391,41.0
2392,41.0
2393,39.0
2394,39.0
2395,40.0
2396,41.0
2397,41.0
2398,41.0
2399,41.0
2400,40.0
2401,42.0
2402,41.0
2403,41.0
2404,40.0
2405,41.0
2406,41.0
2407,41.0
2408,41.0
2409,41.0
2410,42.0
2411,39.0
2412,41.0
2413,40.0
2414,41.0
2415,41.0
2416,41.0
2417,40.0
2418,41.0
2419,39.0
2420,39.0
2421,41.0
2422,40.0
2423,41.0
2424,41.0
2425,42.0
2426,40.0
2427,40.0
2428,41.0
2429,41.0
2430,41.0
2431,41.0
2432,41.0
2433,41.0
2434,41.0
2435,42.0
2436,40.0
2437,41.0
2438,39.0
2439,39.0
2440,41.0
2441,41.0
2442,40.0
2443,40.0
2444,40.0
2445,41.0
2446,41.0
2447,40.0
2448,41.0
2449,41.0
2450,41.0
2451,41.0
2452,41.0
2453,42.0
2454,41.0
2455,41.0
2456,41.0
2457,42.0
2458,42.0
2459,41.0
2460,40.0
2461,40.0
2462,39.0
2463,39.0
2464,42.0
2465,40.0
2466,40.0
2467,41.0
2468,41.0
2469,41.0
2470,41.0
2471,40.0
2472,41.0
2473,41.0
2474,42.0
2475,39.0
2476,41.0
2477,40.0
2478,41.0
2479,41.0
2480,42.0
2481,41.0
2482,41.0
2483,40.0
2484,41.0
2485,41.0
2486,41.0
2487,41.0
2488,39.0
2489,42.0
2490,41.0
2491,41.0
2492,40.0
2493,41.0
2494,39.0
2495,41.0
2496,40.0
2497,39.0
2498,41.0
2499,41.0
2500,41.0
2501,41.0
2502,40.0
2503,41.0
2504,41.0
2505,42.0
2506,41.0
2507,41.0
2508,39.0
2509,41.0
2510,40.0
2511,41.0
2512,41.0
2513,41.0
2514,41.0
2515,41.0
2516,42.0
2517,41.0
2518,41.0
2519,39.0
2520,41.0
2521,40.0
2522,41.0
2523,41.0
2524,41.0
2525,41.0
2526,40.0
2527,41.0
2528,41.0
2529,40.0
2530,41.0
2531,42.0
2532,41.0
2533,42.0
2534,41.0
2535,41.0
2536,41.0
2537,41.0
2538,41.0
2539,41.0
2540,41.0
2541,40.0
2542,39.0
2543,41.0
2544,42.0
2545,42.0
2546,41.0
2547,42.0
2548,40.0
2549,41.0
2550,39.0
2551,41.0
2552,41.0
2553,41.0
2554,41.0
2555,39.0
2556,42.0
2557,41.0
2558,41.0
2559,40.0
2560,41.0
2561,41.0
2562,41.0
2563,41.0
2564,39.0
2565,41.0
2566,41.0
2567,40.0
2568,41.0
2569,40.0
2570,42.0
2571,41.0
2572,42.0
2573,41.0
2574,41.0
2575,40.0
2576,41.0
2577,40.0
2578,41.0
2579,41.0
2580,39.0
2581,42.0
2582,41.0
2583,41.0
2584,40.0
2585,41.0
2586,41.0
2587,39.0
2588,41.0
2589,41.0
2590,40.0
2591,41.0
2592,40.0
2593,41.0
2594,39.0
2595,42.0
2596,41.0
2597,41.0
2598,41.0
2599,41.0
2600,41.0
2601,41.0
2602,41.0
2603,41.0
2604,40.0
2605,40.0
2606,40.0
2607,41.0
2608,41.0
2609,39.0
2610,41.0
2611,41.0
2612,41.0
2613,42.0
2614,41.0
2615,42.0
2616,40.0
2617,41.0
2618,39.0
2619,41.0
2620,40.0
2621,42.0
2622,38.0
2623,42.0
2624,40.0
2625,41.0
2626,41.0
2627,39.0
2628,40.0
2629,41.0
2630,41.0
2631,41.0
2632,41.0
2633,42.0
2634,41.0
2635,41.0
2636,42.0
2637,39.0
2638,41.0
2639,41.0
2640,40.0
2641,40.0
2642,40.0
2643,41.0
2644,41.0
2645,40.0
2646,41.0
2647,40.0
2648,39.0
2649,41.0
2650,41.0
2651,41.0
2652,42.0
2653,40.0
2654,39.0
2655,41.0
2656,41.0
2657,40.0
2658,42.0
2659,41.0
2660,40.0
2661,40.0
2662,41.0
2663,41.0
2664,41.0
2665,41.0
2666,41.0
2667,39.0
2668,40.0
2669,42.0
2670,40.0
2671,41.0
2672,41.0
2673,39.0
2674,40.0
2675,40.0
2676,39.0
2677,42.0
2678,41.0
2679,41.0
2680,41.0
2681,41.0
2682,41.0
2683,41.0
2684,40.0
2685,41.0
2686,42.0
2687,40.0
2688,41.0
2689,40.0
2690,41.0
2691,41.0
2692,41.0
2693,42.0
2694,39.0
2695,41.0
2696,39.0
2697,41.0
2698,41.0
2699,41.0
2700,40.0
2701,41.0
2702,41.0
2703,40.0
2704,41.0
2705,41.0
2706,39.0
2707,38.0
2708,40.0
2709,40.0
2710,41.0
2711,41.0
2712,40.0
2713,41.0
2714,41.0
2715,42.0
2716,40.0
2717,40.0
2718,40.0
2719,41.0
2720,41.0
2721,41.0
2722,41.0
2723,42.0
2724,41.0
2725,41.0
2726,42.0
2727,40.0
2728,40.0
2729,42.0
2730,41.0
2731,41.0
2732,42.0
2733,39.0
2734,40.0
2735,39.0
2736,41.0
2737,41.0
2738,41.0
2739,40.0
2740,41.0
2741,39.0
2742,39.0
2743,42.0
2744,40.0
2745,41.0
2746,41.0
2747,39.0
2748,39.0
2749,41.0
2750,40.0
2751,41.0
2752,41.0
2753,41.0
2754,41.0
2755,41.0
2756,41.0
2757,42.0
2758,41.0
2759,40.0
2760,40.0
2761,41.0
2762,41.0
2763,41.0
2764,40.0
2765,39.0
2766,41.0
2767,41.0
2768,41.0
2769,40.0
2770,40.0
2771,41.0
2772,41.0
2773,41.0
2774,41.0
2775,40.0
2776,41.0
2777,41.0
2778,42.0
2779,39.0
2780,41.0
2781,40.0
2782,41.0
2783,41.0
2784,39.0
2785,41.0
2786,41.0
2787,40.0
2788,40.0
2789,40.0
2790,41.0
2791,41.0
2792,39.0
2793,42.0
2794,41.0
2795,41.0
2796,40.0
2797,41.0
2798,41.0
2799,40.0
2800,40.0
2801,40.0
2802,41.0
2803,41.0
2804,41.0
2805,41.0
2806,41.0
2807,40.0
2808,41.0
2809,41.0
2810,42.0
2811,39.0
2812,41.0
2813,41.0
2814,41.0
2815,40.0
2816,41.0
2817,40.0
2818,39.0
2819,41.0
2820,42.0
2821,41.0
2822,41.0
2823,41.0
2824,42.0
2825,41.0
2826,40.0
2827,42.0
2828,40.0
2829,41.0
2830,40.0
2831,41.0
2832,40.0
2833,41.0
2834,40.0
2835,42.0
2836,40.0
2837,41.0
2838,42.0
2839,41.0
2840,40.0
2841,40.0
2842,40.0
2843,39.0
2844,41.0
2845,42.0
2846,41.0
2847,41.0
2848,41.0
2849,41.0
2850,41.0
2851,41.0
2852,41.0
2853,40.0
2854,39.0
2855,41.0
2856,42.0
2857,42.0
2858,41.0
2859,41.0
2860,40.0
2861,41.0
2862,41.0
2863,41.0
2864,40.0
2865,39.0
2866,41.0
2867,39.0
2868,42.0
2869,41.0
2870,42.0
2871,41.0
2872,41.0
2873,40.0
2874,41.0
2875,42.0
2876,41.0
2877,41.0
2878,41.0
2879,41.0
2880,42.0
2881,41.0
2882,41.0
2883,42.0
2884,40.0
2885,40.0
2886,40.0
2887,41.0
2888,41.0
2889,42.0
2890,41.0
2891,42.0
2892,42.0
2893,40.0
2894,41.0
2895,40.0
2896,41.0
2897,40.0
2898,41.0
2899,40.0
2900,42.0
2901,40.0
2902,41.0
2903,40.0
2904,41.0
2905,41.0
2906,41.0
2907,40.0
2908,41.0
2909,40.0
2910,39.0
2911,41.0
2912,42.0
2913,42.0
2914,41.0
2915,41.0
2916,42.0
2917,41.0
2918,40.0
2919,39.0
2920,41.0
2921,42.0
2922,41.0
2923,41.0
2924,40.0
2925,42.0
2926,40.0
2927,42.0
2928,41.0
2929,40.0
2930,41.0
2931,41.0
2932,40.0
2933,40.0
2934,40.0
2935,42.0
2936,41.0
2937,41.0
2938,40.0
2939,40.0
2940,41.0
2941,41.0
2942,42.0
2943,40.0
2944,41.0
2945,40.0
2946,40.0
2947,40.0
2948,41.0
2949,41.0
2950,39.0
2951,41.0
2952,41.0
2953,41.0
2954,41.0
2955,40.0
2956,42.0
2957,40.0
2958,42.0
2959,40.0
2960,41.0
2961,41.0
2962,39.0
2963,41.0
2964,41.0
2965,40.0
2966,40.0
2967,40.0
2968,41.0
2969,41.0
2970,40.0
2971,40.0
2972,41.0
2973,41.0
2974,42.0
2975,40.0
2976,42.0
2977,40.0
2978,41.0
2979,41.0
2980,39.0
2981,41.0
2982,41.0
2983,40.0
2984,41.0
2985,39.0
2986,41.0
2987,41.0
2988,40.0
2989,41.0
2990,42.0
2991,41.0
2992,41.0
2993,41.0
2994,41.0
2995,42.0
2996,41.0
2997,40.0
2998,41.0
2999,41.0
3000,41.0
3001,41.0
3002,41.0
3003,42.0
3004,41.0
3005,41.0
3006,41.0
3007,42.0
3008,42.0
3009,41.0
3010,40.0
3011,41.0
3012,41.0
3013,42.0
3014,42.0
3015,41.0
3016,42.0
3017,41.0
3018,42.0
3019,41.0
3020,41.0
3021,41.0
3022,41.0
3023,42.0
3024,41.0
3025,42.0
3026,41.0
3027,41.0
3028,41.0
3029,41.0
3030,42.0
3031,41.0
3032,42.0
3033,41.0
3034,41.0
3035,42.0
3036,41.0
3037,41.0
3038,42.0
3039,41.0
3040,42.0
3041,41.0
3042,42.0
3043,41.0
3044,41.0
3045,42.0
3046,42.0
3047,41.0
3048,41.0
3049,42.0
3050,41.0
3051,41.0
3052,41.0
3053,42.0
3054,41.0
3055,41.0
3056,42.0
3057,41.0
3058,40.0
3059,41.0
3060,40.0
3061,41.0
3062,43.0
3063,41.0
3064,42.0
3065,40.0
3066,41.0
3067,42.0
3068,41.0
3069,40.0
3070,41.0
3071,40.0
3072,41.0
3073,42.0
3074,41.0
3075,41.0
3076,41.0
3077,42.0
3078,40.0
3079,41.0
3080,43.0
3081,42.0
3082,42.0
3083,43.0
3084,41.0
3085,41.0
3086,42.0
3087,40.0
3088,41.0
3089,42.0
3090,42.0
3091,41.0
3092,42.0
3093,42.0
3094,41.0
3095,40.0
3096,43.0
3097,42.0
3098,40.0
3099,41.0
3100,43.0
3101,42.0
3102,41.0
3103,41.0
3104,42.0
3105,43.0
3106,41.0
3107,43.0
3108,41.0
3109,41.0
3110,41.0
3111,41.0
3112,42.0
3113,41.0
3114,41.0
3115,40.0
3116,43.0
3117,41.0
3118,40.0
3119,42.0
3120,42.0
3121,41.0
3122,42.0
3123,42.0
3124,43.0
3125,41.0
3126,40.0
3127,41.0
3128,43.0
3129,42.0
3130,41.0
3131,41.0
3132,41.0
3133,42.0
3134,40.0
3135,41.0
3136,41.0
3137,41.0
3138,42.0
3139,41.0
3140,41.0
3141,41.0
3142,42.0
3143,43.0
3144,42.0
3145,41.0
3146,41.0
3147,41.0
3148,43.0
3149,41.0
3150,42.0
3151,41.0
3152,40.0
3153,40.0
3154,43.0
3155,41.0
3156,41.0
3157,41.0
3158,42.0
3159,42.0
3160,43.0
3161,42.0
3162,41.0
3163,41.0
3164,40.0
3165,41.0
3166,42.0
3167,41.0
3168,41.0
3169,41.0
3170,40.0
3171,42.0
3172,41.0
3173,41.0
3174,42.0
3175,43.0
3176,42.0
3177,41.0
3178,42.0
3179,41.0
3180,40.0
3181,42.0
3182,43.0
3183,42.0
3184,41.0
3185,41.0
3186,40.0
3187,41.0
3188,42.0
3189,40.0
3190,41.0
3191,42.0
3192,43.0
3193,42.0
3194,41.0
3195,42.0
3196,40.0
3197,41.0
3198,40.0
3199,41.0
3200,43.0
3201,42.0
3202,42.0
3203,41.0
3204,42.0
3205,41.0
3206,41.0
3207,41.0
3208,40.0
3209,41.0
3210,43.0
3211,41.0
3212,42.0
3213,42.0
3214,42.0
3215,41.0
3216,41.0
3217,41.0
3218,41.0
3219,43.0
3220,43.0
3221,42.0
3222,41.0
3223,41.0
3224,40.0
3225,41.0
3226,41.0
3227,42.0
3228,41.0
3229,42.0
3230,41.0
3231,40.0
3232,42.0
3233,42.0
3234,42.0
3235,42.0
3236,41.0
3237,41.0
3238,42.0
3239,42.0
3240,42.0
3241,41.0
3242,41.0
3243,41.0
3244,42.0
3245,41.0
3246,42.0
3247,40.0
3248,41.0
3249,43.0
3250,42.0
3251,41.0
3252,41.0
3253,41.0
3254,41.0
3255,42.0
3256,41.0
3257,41.0
3258,41.0
3259,42.0
3260,41.0
3261,42.0
3262,40.0
3263,41.0
3264,42.0
3265,41.0
3266,41.0
3267,41.0
3268,42.0
3269,41.0
3270,41.0
3271,41.0
3272,41.0
3273,43.0
3274,41.0
3275,41.0
3276,41.0
3277,42.0
3278,42.0
3279,40.0
3280,41.0
3281,43.0
3282,40.0
3283,41.0
3284,41.0
3285,42.0
3286,41.0
3287,41.0
3288,41.0
3289,42.0
3290,40.0
3291,41.0
3292,42.0
3293,41.0
3294,41.0
3295,41.0
3296,42.0
3297,41.0
3298,41.0
3299,40.0
3300,42.0
3301,41.0
3302,41.0
3303,42.0
3304,41.0
3305,41.0
3306,43.0
3307,40.0
3308,41.0
3309,42.0
3310,41.0
3311,41.0
3312,41.0
3313,42.0
3314,41.0
3315,41.0
3316,43.0
3317,41.0
3318,42.0
3319,43.0
3320,41.0
3321,41.0
3322,42.0
3323,40.0
3324,41.0
3325,43.0
3326,40.0
3327,41.0
3328,42.0
3329,41.0
3330,42.0
3331,42.0
3332,42.0
3333,42.0
3334,41.0
3335,42.0
3336,41.0
3337,42.0
3338,41.0
3339,42.0
3340,41.0
3341,40.0
3342,42.0
3343,41.0
3344,42.0
3345,41.0
3346,40.0
3347,43.0
3348,40.0
3349,41.0
3350,42.0
3351,41.0
3352,42.0
3353,40.0
3354,41.0
3355,43.0
3356,41.0
3357,42.0
3358,41.0
3359,41.0
3360,43.0
3361,41.0
3362,41.0
3363,41.0
3364,41.0
3365,42.0
3366,41.0
3367,41.0
3368,41.0
3369,40.0
3370,41.0
3371,41.0
3372,42.0
3373,41.0
3374,42.0
3375,41.0
3376,40.0
3377,41.0
3378,41.0
3379,42.0
3380,41.0
3381,40.0
3382,41.0
3383,41.0
3384,42.0
3385,41.0
3386,41.0
3387,42.0
3388,40.0
3389,42.0
3390,41.0
3391,40.0
3392,42.0
3393,42.0
3394,42.0
3395,41.0
3396,41.0
3397,41.0
3398,42.0
3399,41.0
3400,42.0
3401,41.0
3402,41.0
3403,41.0
3404,40.0
3405,43.0
3406,41.0
3407,40.0
3408,41.0
3409,40.0
3410,41.0
3411,43.0
3412,41.0
3413,41.0
3414,42.0
3415,41.0
3416,41.0
3417,42.0
3418,41.0
3419,41.0
3420,42.0
3421,41.0
3422,40.0
3423,42.0
3424,41.0
3425,40.0
3426,42.0
3427,40.0
3428,41.0
3429,43.0
3430,41.0
3431,41.0
3432,41.0
3433,42.0
3434,41.0
3435,41.0
3436,41.0
3437,42.0
3438,40.0
3439,41.0
3440,42.0
3441,41.0
3442,40.0
3443,43.0
3444,41.0
3445,41.0
3446,42.0
3447,42.0
3448,41.0
3449,41.0
3450,42.0
3451,40.0
3452,41.0
3453,41.0
3454,43.0
3455,41.0
3456,41.0
3457,41.0
3458,42.0
3459,42.0
3460,42.0
3461,41.0
3462,43.0
3463,41.0
3464,41.0
3465,41.0
3466,42.0
3467,42.0
3468,41.0
3469,41.0
3470,42.0
3471,43.0
3472,41.0
3473,41.0
3474,41.0
3475,42.0
3476,42.0
3477,41.0
3478,41.0
3479,41.0
3480,42.0
3481,40.0
3482,41.0
3483,40.0
3484,41.0
3485,43.0
3486,40.0
3487,41.0
3488,41.0
3489,42.0
3490,42.0
3491,42.0
3492,41.0
3493,41.0
3494,41.0
3495,42.0
3496,41.0
3497,42.0
3498,40.0
3499,41.0
3500,42.0
3501,39.0
3502,41.0
3503,40.0
3504,41.0
3505,40.0
3506,41.0
3507,41.0
3508,41.0
3509,41.0
3510,41.0
3511,42.0
3512,41.0
3513,42.0
3514,40.0
3515,42.0
3516,40.0
3517,42.0
3518,41.0
3519,40.0
3520,41.0
3521,40.0
3522,41.0
3523,40.0
3524,39.0
3525,41.0
3526,42.0
3527,41.0
3528,42.0
3529,42.0
3530,41.0
3531,41.0
3532,42.0
3533,41.0
3534,41.0
3535,39.0
3536,40.0
3537,39.0
3538,41.0
3539,41.0
3540,42.0
3541,41.0
3542,41.0
3543,40.0
3544,41.0
3545,40.0
3546,41.0
3547,41.0
3548,41.0
3549,41.0
3550,41.0
3551,41.0
3552,41.0
3553,40.0
3554,42.0
3555,41.0
3556,42.0
3557,39.0
3558,41.0
3559,40.0
3560,41.0
3561,40.0
3562,41.0
3563,41.0
3564,39.0
3565,42.0
3566,41.0
3567,43.0
3568,40.0
3569,41.0
3570,41.0
3571,41.0
3572,41.0
3573,42.0
3574,41.0
3575,41.0
3576,40.0
3577,41.0
3578,40.0
3579,41.0
3580,41.0
3581,41.0
3582,42.0
3583,41.0
3584,40.0
3585,41.0
3586,41.0
3587,42.0
3588,40.0
3589,42.0
3590,40.0
3591,41.0
3592,41.0
3593,41.0
3594,41.0
3595,41.0
3596,41.0
3597,41.0
3598,41.0
3599,42.0
3600,39.0
3601,41.0
3602,40.0
3603,41.0
3604,41.0
3605,41.0
3606,41.0
3607,42.0
3608,40.0
3609,40.0
3610,40.0
3611,42.0
3612,41.0
3613,39.0
3614,42.0
3615,41.0
3616,41.0
3617,42.0
3618,40.0
3619,41.0
3620,40.0
3621,41.0
3622,41.0
3623,39.0
3624,41.0
3625,41.0
3626,40.0
3627,41.0
3628,39.0
3629,42.0
3630,41.0
3631,41.0
3632,41.0
3633,41.0
3634,39.0
3635,42.0
3636,41.0
3637,41.0
3638,42.0
3639,39.0
3640,41.0
3641,41.0
3642,41.0
3643,40.0
3644,42.0
3645,40.0
3646,40.0
3647,40.0
3648,41.0
3649,41.0
3650,40.0
3651,41.0
3652,41.0
3653,39.0
3654,41.0
3655,41.0
3656,41.0
3657,41.0
3658,41.0
3659,39.0
3660,41.0
3661,41.0
3662,41.0
3663,42.0
3664,41.0
3665,41.0
3666,41.0
3667,42.0
3668,39.0
3669,40.0
3670,40.0
3671,41.0
3672,41.0
3673,40.0
3674,41.0
3675,41.0
3676,39.0
3677,38.0
3678,42.0
3679,40.0
3680,41.0
3681,41.0
3682,40.0
3683,41.0
3684,40.0
3685,42.0
3686,40.0
3687,40.0
3688,39.0
3689,39.0
3690,40.0
3691,41.0
3692,41.0
3693,41.0
3694,41.0
3695,40.0
3696,41.0
3697,41.0
3698,41.0
3699,41.0
3700,41.0
3701,40.0
3702,40.0
3703,40.0
3704,41.0
3705,42.0
3706,41.0
3707,41.0
3708,41.0
3709,42.0
3710,40.0
3711,41.0
3712,39.0
3713,41.0
3714,41.0
3715,41.0
3716,40.0
3717,41.0
3718,41.0
3719,39.0
3720,40.0
3721,40.0
3722,41.0
3723,41.0
3724,41.0
3725,40.0
3726,41.0
3727,39.0
3728,42.0
3729,41.0
3730,41.0
3731,41.0
3732,41.0
3733,40.0
3734,42.0
3735,41.0
3736,41.0
3737,41.0
3738,42.0
3739,41.0
3740,40.0
3741,40.0
3742,41.0
3743,41.0
3744,40.0
3745,40.0
3746,40.0
3747,41.0
3748,41.0
3749,41.0
3750,41.0
3751,40.0
3752,41.0
3753,42.0
3754,41.0
3755,41.0
3756,40.0
3757,41.0
3758,41.0
3759,41.0
3760,41.0
3761,40.0
3762,40.0
3763,41.0
3764,41.0
3765,39.0
3766,41.0
3767,40.0
3768,41.0
3769,41.0
3770,39.0
3771,41.0
3772,41.0
3773,40.0
3774,42.0
3775,40.0
3776,42.0
3777,41.0
3778,41.0
3779,40.0
3780,40.0
3781,41.0
3782,41.0
3783,41.0
3784,42.0
3785,40.0
3786,41.0
3787,41.0
3788,41.0
3789,41.0
3790,39.0
3791,42.0
3792,41.0
3793,41.0
3794,42.0
3795,41.0
3796,41.0
3797,41.0
3798,41.0
3799,40.0
3800,41.0
3801,41.0
3802,39.0
3803,41.0
3804,42.0
3805,40.0
3806,41.0
3807,41.0
3808,42.0
3809,39.0
3810,41.0
3811,42.0
3812,38.0
3813,41.0
3814,40.0
3815,40.0
3816,40.0
3817,41.0
3818,40.0
3819,42.0
3820,41.0
3821,39.0
3822,41.0
3823,41.0
3824,40.0
3825,40.0
3826,40.0
3827,42.0
3828,41.0
3829,41.0
3830,40.0
3831,41.0
3832,41.0
3833,41.0
3834,41.0
3835,40.0
3836,39.0
3837,41.0
3838,42.0
3839,41.0
3840,41.0
3841,40.0
3842,41.0
3843,41.0
3844,42.0
3845,41.0
3846,40.0
3847,39.0
3848,41.0
3849,42.0
3850,41.0
3851,41.0
3852,40.0
3853,41.0
3854,41.0
3855,43.0
3856,41.0
3857,41.0
3858,41.0
3859,41.0
3860,39.0
3861,41.0
3862,39.0
3863,41.0
3864,41.0
3865,40.0
3866,41.0
3867,41.0
3868,40.0
3869,41.0
3870,40.0
3871,41.0
3872,41.0
3873,41.0
3874,41.0
3875,41.0
3876,42.0
3877,41.0
3878,42.0
3879,40.0
3880,40.0
3881,40.0
3882,41.0
3883,39.0
3884,42.0
3885,41.0
3886,41.0
3887,40.0
3888,41.0
3889,41.0
3890,41.0
3891,41.0
3892,39.0
3893,40.0
3894,39.0
3895,41.0
3896,42.0
3897,40.0
3898,41.0
3899,41.0
3900,42.0
3901,41.0
3902,40.0
3903,39.0
3904,41.0
3905,41.0
3906,41.0
3907,41.0
3908,40.0
3909,42.0
3910,41.0
3911,41.0
3912,41.0
3913,40.0
3914,41.0
3915,41.0
3916,41.0
3917,40.0
3918,40.0
3919,39.0
3920,41.0
3921,41.0
3922,40.0
3923,41.0
3924,41.0
3925,41.0
3926,40.0
3927,40.0
3928,41.0
3929,40.0
3930,40.0
3931,40.0
3932,41.0
3933,40.0
3934,41.0
3935,41.0
3936,41.0
3937,40.0
3938,41.0
3939,40.0
3940,42.0
3941,41.0
3942,42.0
3943,40.0
3944,41.0
3945,40.0
3946,41.0
3947,40.0
3948,39.0
3949,41.0
3950,41.0
3951,40.0
3952,41.0
3953,40.0
3954,42.0
3955,41.0
3956,41.0
3957,41.0
3958,41.0
3959,41.0
3960,42.0
3961,40.0
3962,40.0
3963,40.0
3964,41.0
3965,41.0
3966,39.0
3967,41.0
3968,41.0
3969,41.0
3970,41.0
3971,39.0
3972,42.0
3973,41.0
3974,41.0
3975,41.0
3976,41.0
3977,41.0
3978,42.0
3979,41.0
3980,41.0
3981,42.0
3982,39.0
3983,41.0
3984,40.0
3985,41.0
3986,41.0
3987,42.0
3988,41.0
3989,42.0
3990,40.0
3991,41.0
3992,41.0
3993,41.0
3994,40.0
3995,41.0
3996,40.0
3997,42.0
3998,41.0
3999,41.0
4000,42.0
4001,39.0
4002,41.0
4003,41.0
4004,41.0
4005,41.0
4006,42.0
4007,39.0
4008,40.0
4009,40.0
4010,41.0
4011,40.0
4012,41.0
4013,40.0
4014,41.0
4015,41.0
4016,40.0
4017,40.0
4018,40.0
4019,39.0
4020,41.0
4021,41.0
4022,40.0
4023,41.0
4024,41.0
4025,41.0
4026,40.0
4027,41.0
4028,39.0
4029,42.0
4030,41.0
4031,41.0
4032,42.0
4033,40.0
4034,41.0
4035,41.0
4036,42.0
4037,40.0
4038,41.0
4039,40.0
4040,41.0
4041,41.0
4042,42.0
4043,41.0
4044,40.0
4045,40.0
4046,41.0
4047,42.0
4048,40.0
4049,41.0
4050,41.0
4051,39.0
4052,39.0
4053,41.0
4054,41.0
4055,41.0
4056,41.0
4057,41.0
4058,40.0
4059,41.0
4060,40.0
4061,42.0
4062,41.0
4063,41.0
4064,40.0
4065,39.0
4066,41.0
4067,41.0
4068,41.0
4069,41.0
4070,39.0
4071,40.0
4072,42.0
4073,40.0
4074,41.0
4075,39.0
4076,41.0
4077,41.0
4078,41.0
4079,41.0
4080,41.0
4081,41.0
4082,42.0
4083,41.0
4084,41.0
4085,40.0
4086,41.0
4087,41.0
4088,41.0
4089,40.0
4090,42.0
4091,40.0
4092,41.0
4093,41.0
4094,39.0
4095,41.0
4096,41.0
4097,41.0
4098,40.0
4099,40.0
4100,42.0
4101,41.0
4102,40.0
4103,40.0
4104,41.0
4105,40.0
4106,39.0
4107,41.0
4108,41.0
4109,40.0
4110,41.0
4111,41.0
4112,41.0
4113,42.0
4114,41.0
4115,41.0
4116,41.0
4117,40.0
4118,41.0
4119,41.0
4120,41.0
4121,40.0
4122,42.0
4123,40.0
4124,41.0
4125,40.0
4126,41.0
4127,41.0
4128,41.0
4129,41.0
4130,41.0
4131,40.0
4132,41.0
4133,41.0
4134,42.0
